experiment_id,run_id,condition,baseline_type,seed,episode_number,kill_rate,kills,survival_time,damage_dealt,damage_taken,ammo_efficiency,exploration_coverage,decision_latency_p99,rule_match_rate,decision_level_counts,total_ticks,shots_fired,hits,cells_visited,started_at,completed_at
DOE-015,DOE-015-R1,basic_random,basic_random,16738,12,300.0,1,0.2,100.0,0.0,1.0,0.0,0.001042,0.0,"{""-1"": 7}",7,1,1,0,2026-02-08 12:46:33.533180,
DOE-015,DOE-015-R1,basic_random,basic_random,16805,13,0.0,0,60.0,0.0,0.0,0.0,0.0,0.000917,0.0,"{""-1"": 2100}",2100,50,0,0,2026-02-08 12:46:33.921651,
DOE-015,DOE-015-R1,basic_random,basic_random,16872,14,6.687898089171974,1,8.971428571428572,100.0,0.0,0.05555555555555555,0.0,0.000875,0.0,"{""-1"": 314}",314,18,1,0,2026-02-08 12:46:33.981206,
DOE-015,DOE-015-R1,basic_random,basic_random,16939,15,300.0,1,0.2,100.0,0.0,1.0,0.0,0.001041,0.0,"{""-1"": 7}",7,1,1,0,2026-02-08 12:46:33.984393,
DOE-015,DOE-015-R1,basic_random,basic_random,17006,16,0.0,0,60.0,0.0,0.0,0.0,0.0,0.000875,0.0,"{""-1"": 2100}",2100,50,0,0,2026-02-08 12:46:34.376957,
DOE-015,DOE-015-R1,basic_random,basic_random,17073,17,0.0,0,60.0,0.0,0.0,0.0,0.0,0.000916,0.0,"{""-1"": 2100}",2100,50,0,0,2026-02-08 12:46:34.768568,
DOE-015,DOE-015-R1,basic_random,basic_random,17140,18,0.0,0,60.0,0.0,0.0,0.0,0.0,0.000875,0.0,"{""-1"": 2100}",2100,50,0,0,2026-02-08 12:46:35.157434,
DOE-015,DOE-015-R1,basic_random,basic_random,17207,19,2.5331724969843186,1,23.685714285714287,100.0,0.0,0.021739130434782608,0.0,0.000875,0.0,"{""-1"": 829}",829,46,1,0,2026-02-08 12:46:35.313040,
DOE-015,DOE-015-R1,basic_random,basic_random,17274,20,233.33333333333337,1,0.2571428571428571,100.0,0.0,1.0,0.0,0.001209,0.0,"{""-1"": 9}",9,1,1,0,2026-02-08 12:46:35.316582,
DOE-015,DOE-015-R1,basic_random,basic_random,17341,21,25.925925925925924,1,2.3142857142857145,100.0,0.0,0.16666666666666666,0.0,0.001709,0.0,"{""-1"": 81}",81,6,1,0,2026-02-08 12:46:35.333127,
DOE-015,DOE-015-R1,basic_random,basic_random,17408,22,0.0,0,60.0,0.0,0.0,0.0,0.0,0.000917,0.0,"{""-1"": 2100}",2100,50,0,0,2026-02-08 12:46:35.724924,
DOE-015,DOE-015-R1,basic_random,basic_random,17475,23,0.0,0,60.0,0.0,0.0,0.0,0.0,0.000917,0.0,"{""-1"": 2100}",2100,50,0,0,2026-02-08 12:46:36.123179,
DOE-015,DOE-015-R1,basic_random,basic_random,17542,24,9.333333333333332,1,6.428571428571429,100.0,0.0,0.07692307692307693,0.0,0.000958,0.0,"{""-1"": 225}",225,13,1,0,2026-02-08 12:46:36.167841,
DOE-015,DOE-015-R1,basic_random,basic_random,17609,25,0.0,0,60.0,0.0,0.0,0.0,0.0,0.000958,0.0,"{""-1"": 2100}",2100,50,0,0,2026-02-08 12:46:36.560734,
DOE-015,DOE-015-R1,basic_random,basic_random,17676,26,7.608695652173913,1,7.885714285714286,100.0,0.0,0.06666666666666667,0.0,0.001,0.0,"{""-1"": 276}",276,15,1,0,2026-02-08 12:46:36.614218,
DOE-015,DOE-015-R1,basic_random,basic_random,17743,27,0.0,0,60.0,0.0,0.0,0.0,0.0,0.000834,0.0,"{""-1"": 2100}",2100,50,0,0,2026-02-08 12:46:37.003034,
DOE-015,DOE-015-R1,basic_random,basic_random,17810,28,350.0,1,0.17142857142857143,100.0,0.0,1.0,0.0,0.001,0.0,"{""-1"": 6}",6,1,1,0,2026-02-08 12:46:37.006187,
DOE-015,DOE-015-R1,basic_random,basic_random,17877,29,0.0,0,60.0,0.0,0.0,0.0,0.0,0.001083,0.0,"{""-1"": 2100}",2100,50,0,0,2026-02-08 12:46:37.406981,
DOE-015,DOE-015-R1,basic_random,basic_random,17944,30,4.929577464788733,1,12.17142857142857,100.0,0.0,0.043478260869565216,0.0,0.001,0.0,"{""-1"": 426}",426,23,1,0,2026-02-08 12:46:37.489736,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,16001,1,41.584158415841586,20,28.857142857142858,2000.0,82.0,0.0,0.0,0.000875,0.0,"{""-1"": 1010}",1010,0,20,0,2026-02-08 12:46:54.165783,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,16068,2,50.50100200400801,12,14.257142857142858,1200.0,87.0,0.0,0.0,0.000958,0.0,"{""-1"": 499}",499,0,12,0,2026-02-08 12:46:54.267481,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,16135,3,47.84810126582278,9,11.285714285714286,900.0,93.0,0.0,0.0,0.001,0.0,"{""-1"": 395}",395,0,9,0,2026-02-08 12:46:54.348986,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,16202,4,47.57281553398058,14,17.65714285714286,1400.0,99.0,0.0,0.0,0.001,0.0,"{""-1"": 618}",618,0,14,0,2026-02-08 12:46:54.476034,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,16269,5,44.859813084112155,16,21.4,1600.0,84.0,0.0,0.0,0.000875,0.0,"{""-1"": 749}",749,0,16,0,2026-02-08 12:46:54.627704,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,16336,6,50.21739130434783,11,13.142857142857142,1100.0,81.0,0.0,0.0,0.000875,0.0,"{""-1"": 460}",460,0,11,0,2026-02-08 12:46:54.722610,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,16403,7,38.96907216494845,9,13.857142857142858,900.0,87.0,0.0,0.0,0.000875,0.0,"{""-1"": 485}",485,0,9,0,2026-02-08 12:46:54.821455,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,16470,8,46.494464944649444,12,15.485714285714286,1200.0,90.0,0.0,0.0,0.000834,0.0,"{""-1"": 542}",542,0,12,0,2026-02-08 12:46:54.931171,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,16537,9,51.63934426229508,9,10.457142857142857,900.0,81.0,0.0,0.0,0.000833,0.0,"{""-1"": 366}",366,0,9,0,2026-02-08 12:46:55.006253,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,16604,10,39.5397489539749,9,13.657142857142857,900.0,90.0,0.0,0.0,0.000875,0.0,"{""-1"": 478}",478,0,9,0,2026-02-08 12:46:55.104083,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,16671,11,37.404580152671755,14,22.457142857142856,1400.0,93.0,0.0,0.0,0.000917,0.0,"{""-1"": 786}",786,0,14,0,2026-02-08 12:46:55.259939,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,16738,12,45.851528384279476,10,13.085714285714285,1000.0,98.0,0.0,0.0,0.000792,0.0,"{""-1"": 458}",458,0,10,0,2026-02-08 12:46:55.351665,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,16805,13,44.24635332252836,13,17.62857142857143,1300.0,99.0,0.0,0.0,0.001041,0.0,"{""-1"": 617}",617,0,13,0,2026-02-08 12:46:55.479172,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,16872,14,40.273972602739725,14,20.857142857142858,1400.0,96.0,0.0,0.0,0.000834,0.0,"{""-1"": 730}",730,0,14,0,2026-02-08 12:46:55.626593,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,16939,15,38.53211009174312,8,12.457142857142857,800.0,99.0,0.0,0.0,0.000875,0.0,"{""-1"": 436}",436,0,8,0,2026-02-08 12:46:55.717260,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,17006,16,50.49180327868852,22,26.142857142857142,2200.0,99.0,0.0,0.0,0.000875,0.0,"{""-1"": 915}",915,0,22,0,2026-02-08 12:46:55.902121,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,17073,17,49.528301886792455,10,12.114285714285714,1000.0,90.0,0.0,0.0,0.000834,0.0,"{""-1"": 424}",424,0,10,0,2026-02-08 12:46:55.988560,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,17140,18,52.431011826544015,19,21.742857142857144,1900.0,93.0,0.0,0.0,0.001,0.0,"{""-1"": 761}",761,0,19,0,2026-02-08 12:46:56.144457,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,17207,19,50.29940119760479,16,19.085714285714285,1600.0,96.0,0.0,0.0,0.000875,0.0,"{""-1"": 668}",668,0,16,0,2026-02-08 12:46:56.278664,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,17274,20,33.92857142857142,19,33.6,1900.0,90.0,0.0,0.0,0.000958,0.0,"{""-1"": 1176}",1176,0,19,0,2026-02-08 12:46:56.517925,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,17341,21,28.549848942598185,9,18.914285714285715,900.0,99.0,0.0,0.0,0.000875,0.0,"{""-1"": 662}",662,0,9,0,2026-02-08 12:46:56.652170,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,17408,22,41.37931034482759,16,23.2,1600.0,91.0,0.0,0.0,0.000875,0.0,"{""-1"": 812}",812,0,16,0,2026-02-08 12:46:56.817525,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,17475,23,44.78672985781991,9,12.057142857142857,900.0,93.0,0.0,0.0,0.000834,0.0,"{""-1"": 422}",422,0,9,0,2026-02-08 12:46:56.902752,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,17542,24,54.90196078431373,20,21.857142857142858,2000.0,78.0,0.0,0.0,0.000916,0.0,"{""-1"": 765}",765,0,20,0,2026-02-08 12:46:57.057955,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,17609,25,54.850746268656714,7,7.6571428571428575,700.0,84.0,0.0,0.0,0.000958,0.0,"{""-1"": 268}",268,0,7,0,2026-02-08 12:46:57.114298,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,17676,26,46.90721649484535,13,16.62857142857143,1300.0,96.0,0.0,0.0,0.000917,0.0,"{""-1"": 582}",582,0,13,0,2026-02-08 12:46:57.231028,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,17743,27,43.44827586206896,12,16.571428571428573,1200.0,96.0,0.0,0.0,0.000875,0.0,"{""-1"": 580}",580,0,12,0,2026-02-08 12:46:57.347266,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,17810,28,53.6741214057508,8,8.942857142857143,800.0,78.0,0.0,0.0,0.001042,0.0,"{""-1"": 313}",313,0,8,0,2026-02-08 12:46:57.414813,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,17877,29,43.220338983050844,17,23.6,1700.0,97.0,0.0,0.0,0.001208,0.0,"{""-1"": 826}",826,0,17,0,2026-02-08 12:46:57.588208,
DOE-015,DOE-015-R5,dtl_burst_3,dtl_burst_3,17944,30,43.833017077798864,11,15.057142857142857,1100.0,81.0,0.0,0.0,0.000959,0.0,"{""-1"": 527}",527,0,11,0,2026-02-08 12:46:57.695910,
DOE-015,DOE-015-R4,dtl_random,dtl_random,16001,1,30.681818181818183,9,17.6,900.0,84.0,0.0,0.0,0.000958,0.0,"{""-1"": 616}",616,0,9,0,2026-02-08 12:46:50.002929,
DOE-015,DOE-015-R4,dtl_random,dtl_random,16068,2,42.281879194630875,12,17.02857142857143,1200.0,93.0,0.0,0.0,0.000917,0.0,"{""-1"": 596}",596,0,12,0,2026-02-08 12:46:50.124514,
DOE-015,DOE-015-R4,dtl_random,dtl_random,16135,3,28.251121076233186,6,12.742857142857142,600.0,95.0,0.0,0.0,0.000875,0.0,"{""-1"": 446}",446,0,6,0,2026-02-08 12:46:50.214404,
DOE-015,DOE-015-R4,dtl_random,dtl_random,16202,4,32.71954674220963,11,20.17142857142857,1100.0,96.0,0.0,0.0,0.000875,0.0,"{""-1"": 706}",706,0,11,0,2026-02-08 12:46:50.357868,
DOE-015,DOE-015-R4,dtl_random,dtl_random,16269,5,46.544980443285525,17,21.914285714285715,1700.0,90.0,0.0,0.0,0.000958,0.0,"{""-1"": 767}",767,0,17,0,2026-02-08 12:46:50.516662,
DOE-015,DOE-015-R4,dtl_random,dtl_random,16336,6,43.96135265700483,13,17.742857142857144,1300.0,78.0,0.0,0.0,0.000916,0.0,"{""-1"": 621}",621,0,13,0,2026-02-08 12:46:50.644866,
DOE-015,DOE-015-R4,dtl_random,dtl_random,16403,7,44.1588785046729,18,24.457142857142856,1800.0,99.0,0.0,0.0,0.000875,0.0,"{""-1"": 856}",856,0,18,0,2026-02-08 12:46:50.817614,
DOE-015,DOE-015-R4,dtl_random,dtl_random,16470,8,40.803108808290155,15,22.057142857142857,1500.0,96.0,0.0,0.0,0.000875,0.0,"{""-1"": 772}",772,0,15,0,2026-02-08 12:46:50.976464,
DOE-015,DOE-015-R4,dtl_random,dtl_random,16537,9,50.0,11,13.2,1100.0,81.0,0.0,0.0,0.000875,0.0,"{""-1"": 462}",462,0,11,0,2026-02-08 12:46:51.071871,
DOE-015,DOE-015-R4,dtl_random,dtl_random,16604,10,43.78801042571677,24,32.885714285714286,2400.0,75.0,0.0,0.0,0.000875,0.0,"{""-1"": 1151}",1151,0,24,0,2026-02-08 12:46:51.306202,
DOE-015,DOE-015-R4,dtl_random,dtl_random,16671,11,43.4108527131783,16,22.114285714285714,1600.0,99.0,0.0,0.0,0.00125,0.0,"{""-1"": 774}",774,0,16,0,2026-02-08 12:46:51.467633,
DOE-015,DOE-015-R4,dtl_random,dtl_random,16738,12,45.71843251088534,15,19.685714285714287,1500.0,93.0,0.0,0.0,0.000875,0.0,"{""-1"": 689}",689,0,15,0,2026-02-08 12:46:51.610939,
DOE-015,DOE-015-R4,dtl_random,dtl_random,16805,13,39.0092879256966,6,9.228571428571428,600.0,87.0,0.0,0.0,0.000875,0.0,"{""-1"": 323}",323,0,6,0,2026-02-08 12:46:51.678882,
DOE-015,DOE-015-R4,dtl_random,dtl_random,16872,14,38.97911832946635,16,24.62857142857143,1600.0,90.0,0.0,0.0,0.000834,0.0,"{""-1"": 862}",862,0,16,0,2026-02-08 12:46:51.852910,
DOE-015,DOE-015-R4,dtl_random,dtl_random,16939,15,57.74999999999999,11,11.428571428571429,1100.0,76.0,0.0,0.0,0.000917,0.0,"{""-1"": 400}",400,0,11,0,2026-02-08 12:46:51.934574,
DOE-015,DOE-015-R4,dtl_random,dtl_random,17006,16,42.96028880866426,17,23.742857142857144,1700.0,81.0,0.0,0.0,0.000834,0.0,"{""-1"": 831}",831,0,17,0,2026-02-08 12:46:52.103551,
DOE-015,DOE-015-R4,dtl_random,dtl_random,17073,17,45.16129032258064,12,15.942857142857143,1200.0,99.0,0.0,0.0,0.000834,0.0,"{""-1"": 558}",558,0,12,0,2026-02-08 12:46:52.217726,
DOE-015,DOE-015-R4,dtl_random,dtl_random,17140,18,31.447587354409322,9,17.17142857142857,900.0,79.0,0.0,0.0,0.000834,0.0,"{""-1"": 601}",601,0,9,0,2026-02-08 12:46:52.338360,
DOE-015,DOE-015-R4,dtl_random,dtl_random,17207,19,46.30650496141125,20,25.914285714285715,2000.0,90.0,0.0,0.0,0.001125,0.0,"{""-1"": 907}",907,0,20,0,2026-02-08 12:46:52.525455,
DOE-015,DOE-015-R4,dtl_random,dtl_random,17274,20,38.91891891891892,24,37.0,2400.0,96.0,0.0,0.0,0.000875,0.0,"{""-1"": 1295}",1295,0,24,0,2026-02-08 12:46:52.784726,
DOE-015,DOE-015-R4,dtl_random,dtl_random,17341,21,51.80921052631579,15,17.37142857142857,1500.0,90.0,0.0,0.0,0.000916,0.0,"{""-1"": 608}",608,0,15,0,2026-02-08 12:46:52.910491,
DOE-015,DOE-015-R4,dtl_random,dtl_random,17408,22,34.097421203438394,17,29.914285714285715,1700.0,99.0,0.0,0.0,0.000875,0.0,"{""-1"": 1047}",1047,0,17,0,2026-02-08 12:46:53.123324,
DOE-015,DOE-015-R4,dtl_random,dtl_random,17475,23,41.48148148148148,8,11.571428571428571,800.0,99.0,0.0,0.0,0.000875,0.0,"{""-1"": 405}",405,0,8,0,2026-02-08 12:46:53.208375,
DOE-015,DOE-015-R4,dtl_random,dtl_random,17542,24,47.266881028938904,14,17.771428571428572,1400.0,87.0,0.0,0.0,0.000875,0.0,"{""-1"": 622}",622,0,14,0,2026-02-08 12:46:53.338154,
DOE-015,DOE-015-R4,dtl_random,dtl_random,17609,25,51.470588235294116,10,11.657142857142857,1000.0,81.0,0.0,0.0,0.001125,0.0,"{""-1"": 408}",408,0,10,0,2026-02-08 12:46:53.425602,
DOE-015,DOE-015-R4,dtl_random,dtl_random,17676,26,45.16129032258064,12,15.942857142857143,1200.0,96.0,0.0,0.0,0.000916,0.0,"{""-1"": 558}",558,0,12,0,2026-02-08 12:46:53.541440,
DOE-015,DOE-015-R4,dtl_random,dtl_random,17743,27,41.29213483146067,7,10.17142857142857,700.0,84.0,0.0,0.0,0.000875,0.0,"{""-1"": 356}",356,0,7,0,2026-02-08 12:46:53.615692,
DOE-015,DOE-015-R4,dtl_random,dtl_random,17810,28,37.086092715231786,8,12.942857142857143,800.0,99.0,0.0,0.0,0.000917,0.0,"{""-1"": 453}",453,0,8,0,2026-02-08 12:46:53.706827,
DOE-015,DOE-015-R4,dtl_random,dtl_random,17877,29,36.550632911392405,11,18.057142857142857,1100.0,92.0,0.0,0.0,0.000875,0.0,"{""-1"": 632}",632,0,11,0,2026-02-08 12:46:53.831506,
DOE-015,DOE-015-R4,dtl_random,dtl_random,17944,30,34.894259818731115,11,18.914285714285715,1100.0,97.0,0.0,0.0,0.000875,0.0,"{""-1"": 662}",662,0,11,0,2026-02-08 12:46:53.962452,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,17001,1,0.0,0,2.1142857142857143,0.0,96.0,0.0,0.0,0.003166,0.0,"{""-1"": 74}",74,4,0,0,2026-02-08 12:47:01.589462,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,17072,2,0.0,0,2.3714285714285714,0.0,96.0,0.0,0.0,0.001208,0.0,"{""-1"": 83}",83,5,0,0,2026-02-08 12:47:01.606084,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,17143,3,0.0,0,1.4,0.0,60.0,0.0,0.0,0.000917,0.0,"{""-1"": 49}",49,3,0,0,2026-02-08 12:47:01.615788,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,17214,4,0.0,0,3.8857142857142857,0.0,90.0,0.0,0.0,0.001083,0.0,"{""-1"": 136}",136,8,0,0,2026-02-08 12:47:01.642290,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,17285,5,0.0,0,3.0,0.0,96.0,0.0,0.0,0.001084,0.0,"{""-1"": 105}",105,5,0,0,2026-02-08 12:47:01.662842,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,17356,6,0.0,0,2.2857142857142856,0.0,72.0,0.0,0.0,0.001542,0.0,"{""-1"": 80}",80,5,0,0,2026-02-08 12:47:01.678753,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,17427,7,0.0,0,2.2,0.0,66.0,0.0,0.0,0.001,0.0,"{""-1"": 77}",77,5,0,0,2026-02-08 12:47:01.693881,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,17498,8,0.0,0,2.3714285714285714,0.0,84.0,0.0,0.0,0.000875,0.0,"{""-1"": 83}",83,5,0,0,2026-02-08 12:47:01.710079,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,17569,9,0.0,0,5.257142857142857,0.0,78.0,0.0,0.0,0.001167,0.0,"{""-1"": 184}",184,12,0,0,2026-02-08 12:47:01.745872,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,17640,10,0.0,0,2.4285714285714284,0.0,66.0,0.0,0.0,0.001,0.0,"{""-1"": 85}",85,5,0,0,2026-02-08 12:47:01.763000,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,17711,11,0.0,0,2.4285714285714284,0.0,60.0,0.0,0.0,0.000958,0.0,"{""-1"": 85}",85,5,0,0,2026-02-08 12:47:01.780287,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,17782,12,0.0,0,3.3142857142857145,0.0,96.0,0.0,0.0,0.001042,0.0,"{""-1"": 116}",116,7,0,0,2026-02-08 12:47:01.803746,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,17853,13,0.0,0,3.2857142857142856,0.0,84.0,0.0,0.0,0.001208,0.0,"{""-1"": 115}",115,6,0,0,2026-02-08 12:47:01.826021,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,17924,14,0.0,0,1.3428571428571427,0.0,66.0,0.0,0.0,0.001167,0.0,"{""-1"": 47}",47,2,0,0,2026-02-08 12:47:01.835655,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,17995,15,0.0,0,4.714285714285714,0.0,96.0,0.0,0.0,0.0015,0.0,"{""-1"": 165}",165,10,0,0,2026-02-08 12:47:01.868778,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,18066,16,0.0,0,2.1714285714285713,0.0,84.0,0.0,0.0,0.001417,0.0,"{""-1"": 76}",76,4,0,0,2026-02-08 12:47:01.884727,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,18137,17,0.0,0,3.057142857142857,0.0,96.0,0.0,0.0,0.001334,0.0,"{""-1"": 107}",107,6,0,0,2026-02-08 12:47:01.907074,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,18208,18,0.0,0,3.0285714285714285,0.0,96.0,0.0,0.0,0.000959,0.0,"{""-1"": 106}",106,5,0,0,2026-02-08 12:47:01.928506,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,18279,19,0.0,0,3.257142857142857,0.0,78.0,0.0,0.0,0.001084,0.0,"{""-1"": 114}",114,6,0,0,2026-02-08 12:47:01.951461,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,18350,20,0.0,0,3.342857142857143,0.0,72.0,0.0,0.0,0.001166,0.0,"{""-1"": 117}",117,7,0,0,2026-02-08 12:47:01.975001,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,18421,21,0.0,0,2.4,0.0,96.0,0.0,0.0,0.001375,0.0,"{""-1"": 84}",84,5,0,0,2026-02-08 12:47:01.992212,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,18492,22,0.0,0,3.342857142857143,0.0,42.0,0.0,0.0,0.001542,0.0,"{""-1"": 117}",117,7,0,0,2026-02-08 12:47:02.015690,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,18563,23,0.0,0,2.3142857142857145,0.0,48.0,0.0,0.0,0.001167,0.0,"{""-1"": 81}",81,5,0,0,2026-02-08 12:47:02.032264,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,18634,24,0.0,0,3.342857142857143,0.0,96.0,0.0,0.0,0.001125,0.0,"{""-1"": 117}",117,7,0,0,2026-02-08 12:47:02.055215,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,18705,25,0.0,0,2.0,0.0,78.0,0.0,0.0,0.000917,0.0,"{""-1"": 70}",70,4,0,0,2026-02-08 12:47:02.068992,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,18776,26,0.0,0,2.2,0.0,72.0,0.0,0.0,0.000875,0.0,"{""-1"": 77}",77,5,0,0,2026-02-08 12:47:02.084382,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,18847,27,0.0,0,1.2571428571428571,0.0,90.0,0.0,0.0,0.001583,0.0,"{""-1"": 44}",44,1,0,0,2026-02-08 12:47:02.093745,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,18918,28,0.0,0,3.3142857142857145,0.0,66.0,0.0,0.0,0.001,0.0,"{""-1"": 116}",116,7,0,0,2026-02-08 12:47:02.116591,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,18989,29,0.0,0,2.085714285714286,0.0,78.0,0.0,0.0,0.001209,0.0,"{""-1"": 73}",73,4,0,0,2026-02-08 12:47:02.131152,
DOE-016,DOE-016-R5,dc_adaptive,dc_adaptive,19060,30,0.0,0,6.142857142857143,0.0,78.0,0.0,0.0,0.001,0.0,"{""-1"": 215}",215,14,0,0,2026-02-08 12:47:02.173230,
DOE-016,DOE-016-R2,dc_attack_only,dc_attack_only,17001,1,0.0,0,2.1142857142857143,0.0,96.0,0.0,0.0,0.001625,0.0,"{""-1"": 74}",74,4,0,0,2026-02-08 12:46:59.927089,
DOE-016,DOE-016-R2,dc_attack_only,dc_attack_only,17072,2,0.0,0,2.3714285714285714,0.0,96.0,0.0,0.0,0.000417,0.0,"{""-1"": 83}",83,5,0,0,2026-02-08 12:46:59.943476,
DOE-016,DOE-016-R2,dc_attack_only,dc_attack_only,17143,3,0.0,0,1.4,0.0,60.0,0.0,0.0,0.000375,0.0,"{""-1"": 49}",49,3,0,0,2026-02-08 12:46:59.953437,
DOE-016,DOE-016-R2,dc_attack_only,dc_attack_only,17214,4,0.0,0,3.8857142857142857,0.0,90.0,0.0,0.0,0.000375,0.0,"{""-1"": 136}",136,9,0,0,2026-02-08 12:46:59.979798,
DOE-016,DOE-016-R2,dc_attack_only,dc_attack_only,17285,5,0.0,0,2.8857142857142857,0.0,96.0,0.0,0.0,0.000417,0.0,"{""-1"": 101}",101,6,0,0,2026-02-08 12:46:59.999518,
DOE-016,DOE-016-R2,dc_attack_only,dc_attack_only,17356,6,0.0,0,2.2857142857142856,0.0,72.0,0.0,0.0,0.000375,0.0,"{""-1"": 80}",80,5,0,0,2026-02-08 12:47:00.015546,
DOE-016,DOE-016-R2,dc_attack_only,dc_attack_only,17427,7,0.0,0,2.2,0.0,66.0,0.0,0.0,0.000375,0.0,"{""-1"": 77}",77,5,0,0,2026-02-08 12:47:00.030964,
DOE-016,DOE-016-R2,dc_attack_only,dc_attack_only,17498,8,0.0,0,2.3714285714285714,0.0,84.0,0.0,0.0,0.000334,0.0,"{""-1"": 83}",83,5,0,0,2026-02-08 12:47:00.046960,
DOE-016,DOE-016-R2,dc_attack_only,dc_attack_only,17569,9,0.0,0,5.257142857142857,0.0,78.0,0.0,0.0,0.000416,0.0,"{""-1"": 184}",184,12,0,0,2026-02-08 12:47:00.083081,
DOE-016,DOE-016-R2,dc_attack_only,dc_attack_only,17640,10,0.0,0,2.4285714285714284,0.0,66.0,0.0,0.0,0.000375,0.0,"{""-1"": 85}",85,5,0,0,2026-02-08 12:47:00.100039,
DOE-016,DOE-016-R2,dc_attack_only,dc_attack_only,17711,11,0.0,0,2.4285714285714284,0.0,60.0,0.0,0.0,0.000375,0.0,"{""-1"": 85}",85,5,0,0,2026-02-08 12:47:00.116690,
DOE-016,DOE-016-R2,dc_attack_only,dc_attack_only,17782,12,0.0,0,3.3142857142857145,0.0,96.0,0.0,0.0,0.000375,0.0,"{""-1"": 116}",116,7,0,0,2026-02-08 12:47:00.139021,
DOE-016,DOE-016-R2,dc_attack_only,dc_attack_only,17853,13,0.0,0,3.2857142857142856,0.0,84.0,0.0,0.0,0.000375,0.0,"{""-1"": 115}",115,7,0,0,2026-02-08 12:47:00.161681,
DOE-016,DOE-016-R2,dc_attack_only,dc_attack_only,17924,14,0.0,0,1.3428571428571427,0.0,66.0,0.0,0.0,0.000334,0.0,"{""-1"": 47}",47,2,0,0,2026-02-08 12:47:00.171097,
DOE-016,DOE-016-R2,dc_attack_only,dc_attack_only,17995,15,0.0,0,4.714285714285714,0.0,96.0,0.0,0.0,0.000375,0.0,"{""-1"": 165}",165,11,0,0,2026-02-08 12:47:00.202773,
